,subject_id,task,condition,target,response,PROLIFIC_PID
10041,39,TMaze,"[75,75]",L,j,5ed8ed14498a9c06468717aa
10042,39,TMaze,"[60,90.00000000000001]",R,j,5ed8ed14498a9c06468717aa
10043,39,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5ed8ed14498a9c06468717aa
10044,39,TMaze,"[75,75]",R,f,5ed8ed14498a9c06468717aa
10045,39,TMaze,"[75,75]",R,j,5ed8ed14498a9c06468717aa
10053,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10054,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,5ed8ed14498a9c06468717aa
10055,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10056,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10057,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,5ed8ed14498a9c06468717aa
10058,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10059,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10060,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10061,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10062,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10063,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10064,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10065,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10066,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,4,5ed8ed14498a9c06468717aa
10067,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10068,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10069,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10070,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10071,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10072,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10073,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,5ed8ed14498a9c06468717aa
10074,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10075,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10076,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10077,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10078,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,5ed8ed14498a9c06468717aa
10079,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,5ed8ed14498a9c06468717aa
10080,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10081,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10082,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10083,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10084,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,5ed8ed14498a9c06468717aa
10085,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10086,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10087,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10088,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10089,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10090,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10091,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10092,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10093,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10094,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10095,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10096,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10097,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,5ed8ed14498a9c06468717aa
10098,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10099,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,5ed8ed14498a9c06468717aa
10100,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10101,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10102,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,5ed8ed14498a9c06468717aa
10103,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10104,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10105,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10106,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10107,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,5ed8ed14498a9c06468717aa
10108,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10109,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10110,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,5ed8ed14498a9c06468717aa
10111,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,5ed8ed14498a9c06468717aa
10112,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10113,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10114,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10115,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10116,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10117,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10118,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10119,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10120,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10121,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10122,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10123,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,5ed8ed14498a9c06468717aa
10124,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,5ed8ed14498a9c06468717aa
10125,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10126,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10127,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,4,5ed8ed14498a9c06468717aa
10128,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10129,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10130,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10131,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,5ed8ed14498a9c06468717aa
10132,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10133,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10134,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10135,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,5ed8ed14498a9c06468717aa
10136,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10137,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10138,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10139,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10140,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10141,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10142,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,4,5ed8ed14498a9c06468717aa
10143,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,5ed8ed14498a9c06468717aa
10144,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10145,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10146,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,5ed8ed14498a9c06468717aa
10147,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,5ed8ed14498a9c06468717aa
10148,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10149,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10150,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10151,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10152,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10153,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10154,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10155,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10156,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10157,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10158,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,5ed8ed14498a9c06468717aa
10159,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10160,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10161,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10162,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10163,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10164,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,5ed8ed14498a9c06468717aa
10165,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10166,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10167,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10168,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10169,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10170,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10171,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10172,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10173,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10174,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10175,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10176,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,5ed8ed14498a9c06468717aa
10177,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,5ed8ed14498a9c06468717aa
10178,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10179,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,4,5ed8ed14498a9c06468717aa
10180,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10181,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,5ed8ed14498a9c06468717aa
10182,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10183,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,4,5ed8ed14498a9c06468717aa
10184,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,5ed8ed14498a9c06468717aa
10185,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10186,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,4,5ed8ed14498a9c06468717aa
10187,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10188,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10189,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10190,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,4,5ed8ed14498a9c06468717aa
10191,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,5ed8ed14498a9c06468717aa
10192,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10193,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10194,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,4,5ed8ed14498a9c06468717aa
10195,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,5ed8ed14498a9c06468717aa
10196,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10197,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10198,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,5ed8ed14498a9c06468717aa
10199,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10200,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10201,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10202,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10203,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,5ed8ed14498a9c06468717aa
10204,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,5ed8ed14498a9c06468717aa
10205,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,5ed8ed14498a9c06468717aa
10206,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,5ed8ed14498a9c06468717aa
10207,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10208,39,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,5ed8ed14498a9c06468717aa
10209,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10210,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,5ed8ed14498a9c06468717aa
10211,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10212,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10213,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,5ed8ed14498a9c06468717aa
10214,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,5ed8ed14498a9c06468717aa
10215,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,5ed8ed14498a9c06468717aa
10216,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10217,39,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,5ed8ed14498a9c06468717aa
10218,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,5ed8ed14498a9c06468717aa
10219,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,5ed8ed14498a9c06468717aa
10220,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,5ed8ed14498a9c06468717aa
10221,39,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,5ed8ed14498a9c06468717aa
10222,39,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,5ed8ed14498a9c06468717aa
10407,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10408,4,TMaze,"[75,75]",R,j,5b82cf51b0d72600018db9a0
10409,4,TMaze,"[45.00000000000001,105.00000000000001]",R,f,5b82cf51b0d72600018db9a0
10410,4,TMaze,"[60,90.00000000000001]",L,j,5b82cf51b0d72600018db9a0
10411,4,TMaze,"[60,90.00000000000001]",L,j,5b82cf51b0d72600018db9a0
10412,4,TMaze,"[60,90.00000000000001]",R,f,5b82cf51b0d72600018db9a0
10413,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10414,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10415,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10416,4,TMaze,"[60,90.00000000000001]",R,f,5b82cf51b0d72600018db9a0
10417,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10418,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10419,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10420,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10421,4,TMaze,"[60,90.00000000000001]",R,f,5b82cf51b0d72600018db9a0
10422,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10423,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10424,4,TMaze,"[75,75]",R,f,5b82cf51b0d72600018db9a0
10425,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10426,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10427,4,TMaze,"[60,90.00000000000001]",R,f,5b82cf51b0d72600018db9a0
10428,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10429,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10430,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10431,4,TMaze,"[75,75]",R,f,5b82cf51b0d72600018db9a0
10432,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10433,4,TMaze,"[75,75]",R,j,5b82cf51b0d72600018db9a0
10434,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10435,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10436,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10437,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10438,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10439,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10440,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10441,4,TMaze,"[60,90.00000000000001]",R,f,5b82cf51b0d72600018db9a0
10442,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10443,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10444,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10445,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10446,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10447,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10448,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10449,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10450,4,TMaze,"[60,90.00000000000001]",R,f,5b82cf51b0d72600018db9a0
10451,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10452,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10453,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10454,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10455,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10456,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10457,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10458,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10459,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10460,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10461,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10462,4,TMaze,"[75,75]",R,j,5b82cf51b0d72600018db9a0
10463,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10464,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10465,4,TMaze,"[75,75]",R,f,5b82cf51b0d72600018db9a0
10466,4,TMaze,"[75,75]",R,j,5b82cf51b0d72600018db9a0
10467,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10468,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10469,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10470,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10471,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10472,4,TMaze,"[75,75]",R,f,5b82cf51b0d72600018db9a0
10473,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10474,4,TMaze,"[45.00000000000001,105.00000000000001]",R,f,5b82cf51b0d72600018db9a0
10475,4,TMaze,"[75,75]",R,j,5b82cf51b0d72600018db9a0
10476,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10477,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10478,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10479,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10480,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10481,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10482,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10483,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10484,4,TMaze,"[75,75]",R,f,5b82cf51b0d72600018db9a0
10485,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10486,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10487,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10488,4,TMaze,"[60,90.00000000000001]",R,f,5b82cf51b0d72600018db9a0
10489,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10490,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10491,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10492,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10493,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10494,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10495,4,TMaze,"[75,75]",R,f,5b82cf51b0d72600018db9a0
10496,4,TMaze,"[75,75]",R,j,5b82cf51b0d72600018db9a0
10497,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10498,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10499,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10500,4,TMaze,"[60,90.00000000000001]",L,j,5b82cf51b0d72600018db9a0
10501,4,TMaze,"[75,75]",R,j,5b82cf51b0d72600018db9a0
10502,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10503,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10504,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10505,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10506,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10507,4,TMaze,"[75,75]",R,j,5b82cf51b0d72600018db9a0
10508,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10509,4,TMaze,"[75,75]",L,j,5b82cf51b0d72600018db9a0
10510,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10511,4,TMaze,"[60,90.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10512,4,TMaze,"[45.00000000000001,105.00000000000001]",R,j,5b82cf51b0d72600018db9a0
10513,4,TMaze,"[75,75]",R,f,5b82cf51b0d72600018db9a0
10514,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10515,4,TMaze,"[45.00000000000001,105.00000000000001]",L,f,5b82cf51b0d72600018db9a0
10516,4,TMaze,"[75,75]",L,f,5b82cf51b0d72600018db9a0
10517,4,TMaze,"[60,90.00000000000001]",R,j,5b82cf51b0d72600018db9a0
