,subject_id,task,condition,target,response,PROLIFIC_PID
487,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
488,34,HMaze,"[75,75,60,90.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
489,34,HMaze,"[75,75,75,75,60,90.00000000000001]",RD,q,603a293ee62ae15da2674441
490,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
491,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,45.00000000000001,105.00000000000001]",RU,q,603a293ee62ae15da2674441
492,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",LD,q,603a293ee62ae15da2674441
493,34,HMaze,"[75,75,60,90.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
494,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
495,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",LU,q,603a293ee62ae15da2674441
496,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
497,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",RD,q,603a293ee62ae15da2674441
498,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,75,75]",LD,z,603a293ee62ae15da2674441
499,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
500,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
501,34,HMaze,"[60,90.00000000000001,75,75,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
502,34,HMaze,"[60,90.00000000000001,75,75,75,75]",RU,m,603a293ee62ae15da2674441
503,34,HMaze,"[60,90.00000000000001,75,75,75,75]",LU,q,603a293ee62ae15da2674441
504,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",RU,m,603a293ee62ae15da2674441
505,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
506,34,HMaze,"[60,90.00000000000001,75,75,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
507,34,HMaze,"[75,75,60,90.00000000000001,60,90.00000000000001]",LD,m,603a293ee62ae15da2674441
508,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,60,90.00000000000001]",RU,q,603a293ee62ae15da2674441
509,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LU,q,603a293ee62ae15da2674441
510,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
511,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RU,q,603a293ee62ae15da2674441
512,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",RD,q,603a293ee62ae15da2674441
513,34,HMaze,"[75,75,75,75,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
514,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
515,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,60,90.00000000000001]",LU,q,603a293ee62ae15da2674441
516,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
517,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
518,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
519,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LU,q,603a293ee62ae15da2674441
520,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",RU,q,603a293ee62ae15da2674441
521,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
522,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
523,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",LD,q,603a293ee62ae15da2674441
524,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
525,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
526,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
527,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,75,75]",LU,z,603a293ee62ae15da2674441
528,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
529,34,HMaze,"[60,90.00000000000001,75,75,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
530,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RD,q,603a293ee62ae15da2674441
531,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",LU,m,603a293ee62ae15da2674441
532,34,HMaze,"[75,75,75,75,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
533,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,75,75]",LU,q,603a293ee62ae15da2674441
534,34,HMaze,"[60,90.00000000000001,75,75,75,75]",LD,z,603a293ee62ae15da2674441
535,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,75,75]",LU,z,603a293ee62ae15da2674441
536,34,HMaze,"[75,75,75,75,60,90.00000000000001]",LD,m,603a293ee62ae15da2674441
537,34,HMaze,"[60,90.00000000000001,75,75,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
538,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
539,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LU,p,603a293ee62ae15da2674441
540,34,HMaze,"[60,90.00000000000001,75,75,60,90.00000000000001]",LD,q,603a293ee62ae15da2674441
541,34,HMaze,"[75,75,75,75,60,90.00000000000001]",LU,p,603a293ee62ae15da2674441
542,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,75,75]",RD,z,603a293ee62ae15da2674441
543,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
544,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
545,34,HMaze,"[60,90.00000000000001,75,75,75,75]",RD,p,603a293ee62ae15da2674441
546,34,HMaze,"[75,75,60,90.00000000000001,75,75]",LU,m,603a293ee62ae15da2674441
547,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LU,q,603a293ee62ae15da2674441
548,34,HMaze,"[75,75,60,90.00000000000001,75,75]",RU,z,603a293ee62ae15da2674441
549,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",RU,q,603a293ee62ae15da2674441
550,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
551,34,HMaze,"[75,75,60,90.00000000000001,75,75]",LU,p,603a293ee62ae15da2674441
552,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
553,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
554,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,75,75]",LU,q,603a293ee62ae15da2674441
555,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
556,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,75,75]",RU,m,603a293ee62ae15da2674441
557,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RU,q,603a293ee62ae15da2674441
558,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,60,90.00000000000001]",LU,p,603a293ee62ae15da2674441
559,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
560,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",LU,q,603a293ee62ae15da2674441
561,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
562,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",LU,z,603a293ee62ae15da2674441
563,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
564,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
565,34,HMaze,"[75,75,75,75,60,90.00000000000001]",RD,q,603a293ee62ae15da2674441
566,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,75,75]",RU,p,603a293ee62ae15da2674441
567,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,75,75]",LU,q,603a293ee62ae15da2674441
568,34,HMaze,"[75,75,60,90.00000000000001,75,75]",RD,m,603a293ee62ae15da2674441
569,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,75,75]",LU,q,603a293ee62ae15da2674441
570,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
571,34,HMaze,"[75,75,60,90.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
572,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
573,34,HMaze,"[75,75,60,90.00000000000001,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
574,34,HMaze,"[75,75,75,75,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
575,34,HMaze,"[60,90.00000000000001,75,75,75,75]",LU,m,603a293ee62ae15da2674441
576,34,HMaze,"[75,75,60,90.00000000000001,60,90.00000000000001]",RU,q,603a293ee62ae15da2674441
577,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
578,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",LU,q,603a293ee62ae15da2674441
579,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,75,75]",RD,m,603a293ee62ae15da2674441
580,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",LU,q,603a293ee62ae15da2674441
581,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
582,34,HMaze,"[60,90.00000000000001,75,75,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
583,34,HMaze,"[75,75,75,75,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
584,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
585,34,HMaze,"[60,90.00000000000001,75,75,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
586,34,HMaze,"[75,75,60,90.00000000000001,60,90.00000000000001]",LU,p,603a293ee62ae15da2674441
587,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,75,75]",RU,m,603a293ee62ae15da2674441
588,34,HMaze,"[75,75,75,75,60,90.00000000000001]",LU,p,603a293ee62ae15da2674441
589,34,HMaze,"[60,90.00000000000001,75,75,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
590,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",RD,m,603a293ee62ae15da2674441
591,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",LU,q,603a293ee62ae15da2674441
592,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",LU,q,603a293ee62ae15da2674441
593,34,HMaze,"[75,75,60,90.00000000000001,45.00000000000001,105.00000000000001]",RD,q,603a293ee62ae15da2674441
594,34,HMaze,"[75,75,60,90.00000000000001,45.00000000000001,105.00000000000001]",LD,q,603a293ee62ae15da2674441
595,34,HMaze,"[75,75,60,90.00000000000001,45.00000000000001,105.00000000000001]",LU,p,603a293ee62ae15da2674441
596,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",RU,m,603a293ee62ae15da2674441
597,34,HMaze,"[60,90.00000000000001,75,75,60,90.00000000000001]",LU,z,603a293ee62ae15da2674441
598,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,60,90.00000000000001]",LU,p,603a293ee62ae15da2674441
599,34,HMaze,"[75,75,75,75,75,75]",RU,p,603a293ee62ae15da2674441
600,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",RD,m,603a293ee62ae15da2674441
601,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
602,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
603,34,HMaze,"[60,90.00000000000001,75,75,75,75]",RU,m,603a293ee62ae15da2674441
604,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",LD,m,603a293ee62ae15da2674441
605,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",LU,z,603a293ee62ae15da2674441
606,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,75,75]",RD,p,603a293ee62ae15da2674441
607,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
608,34,HMaze,"[75,75,75,75,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
609,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LU,p,603a293ee62ae15da2674441
610,34,HMaze,"[60,90.00000000000001,75,75,75,75]",RD,p,603a293ee62ae15da2674441
611,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
612,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,75,75]",RD,m,603a293ee62ae15da2674441
613,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
614,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,75,75]",RU,m,603a293ee62ae15da2674441
615,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,75,75]",RU,m,603a293ee62ae15da2674441
616,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",RD,p,603a293ee62ae15da2674441
617,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",LU,z,603a293ee62ae15da2674441
618,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,75,75]",RU,p,603a293ee62ae15da2674441
619,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,75,75]",LU,q,603a293ee62ae15da2674441
620,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
621,34,HMaze,"[75,75,60,90.00000000000001,45.00000000000001,105.00000000000001]",LD,m,603a293ee62ae15da2674441
622,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LU,q,603a293ee62ae15da2674441
623,34,HMaze,"[60,90.00000000000001,75,75,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
624,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,60,90.00000000000001]",RU,q,603a293ee62ae15da2674441
625,34,HMaze,"[60,90.00000000000001,75,75,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
626,34,HMaze,"[75,75,60,90.00000000000001,75,75]",RU,p,603a293ee62ae15da2674441
627,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
628,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
629,34,HMaze,"[60,90.00000000000001,75,75,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
630,34,HMaze,"[60,90.00000000000001,75,75,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
631,34,HMaze,"[75,75,75,75,75,75]",LU,m,603a293ee62ae15da2674441
632,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LU,p,603a293ee62ae15da2674441
633,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,75,75]",RD,p,603a293ee62ae15da2674441
634,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
635,34,HMaze,"[75,75,75,75,75,75]",RU,z,603a293ee62ae15da2674441
636,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
637,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",LU,q,603a293ee62ae15da2674441
638,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
639,34,HMaze,"[75,75,75,75,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
640,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
641,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,75,75]",RD,m,603a293ee62ae15da2674441
642,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
643,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
644,34,HMaze,"[60,90.00000000000001,75,75,75,75]",RD,p,603a293ee62ae15da2674441
645,34,HMaze,"[75,75,60,90.00000000000001,60,90.00000000000001]",RU,m,603a293ee62ae15da2674441
646,34,HMaze,"[75,75,75,75,75,75]",RD,q,603a293ee62ae15da2674441
647,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
648,34,HMaze,"[75,75,75,75,75,75]",RU,z,603a293ee62ae15da2674441
649,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
650,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,45.00000000000001,105.00000000000001]",LD,q,603a293ee62ae15da2674441
651,34,HMaze,"[60,90.00000000000001,75,75,75,75]",RU,p,603a293ee62ae15da2674441
652,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RU,q,603a293ee62ae15da2674441
653,34,HMaze,"[75,75,60,90.00000000000001,75,75]",RU,p,603a293ee62ae15da2674441
654,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
655,34,HMaze,"[60,90.00000000000001,75,75,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
656,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",RU,m,603a293ee62ae15da2674441
657,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
658,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
659,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",RU,m,603a293ee62ae15da2674441
660,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",LU,q,603a293ee62ae15da2674441
661,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,75,75]",RD,m,603a293ee62ae15da2674441
662,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,75,75]",RU,m,603a293ee62ae15da2674441
663,34,HMaze,"[75,75,75,75,75,75]",LU,m,603a293ee62ae15da2674441
664,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,75,75]",RD,m,603a293ee62ae15da2674441
665,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",LU,q,603a293ee62ae15da2674441
666,34,HMaze,"[60,90.00000000000001,75,75,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
667,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
668,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,75,75]",RU,q,603a293ee62ae15da2674441
669,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,75,75]",LU,q,603a293ee62ae15da2674441
670,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
671,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,75,75]",RU,q,603a293ee62ae15da2674441
672,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
673,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,75,75]",LU,q,603a293ee62ae15da2674441
674,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
675,34,HMaze,"[75,75,60,90.00000000000001,45.00000000000001,105.00000000000001]",LU,p,603a293ee62ae15da2674441
676,34,HMaze,"[60,90.00000000000001,75,75,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
677,34,HMaze,"[75,75,60,90.00000000000001,75,75]",RD,q,603a293ee62ae15da2674441
678,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
679,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
680,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",LD,z,603a293ee62ae15da2674441
681,34,HMaze,"[75,75,60,90.00000000000001,75,75]",RU,p,603a293ee62ae15da2674441
682,34,HMaze,"[60,90.00000000000001,75,75,75,75]",RD,p,603a293ee62ae15da2674441
683,34,HMaze,"[75,75,60,90.00000000000001,45.00000000000001,105.00000000000001]",LU,p,603a293ee62ae15da2674441
684,34,HMaze,"[60,90.00000000000001,75,75,75,75]",LD,q,603a293ee62ae15da2674441
685,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
686,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
687,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
688,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,75,75]",LU,q,603a293ee62ae15da2674441
689,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
690,34,HMaze,"[60,90.00000000000001,75,75,75,75]",RU,m,603a293ee62ae15da2674441
691,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
692,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",RU,m,603a293ee62ae15da2674441
693,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,60,90.00000000000001]",RD,p,603a293ee62ae15da2674441
694,34,HMaze,"[75,75,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
695,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
696,34,HMaze,"[60,90.00000000000001,75,75,45.00000000000001,105.00000000000001]",LU,z,603a293ee62ae15da2674441
697,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
698,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",RU,p,603a293ee62ae15da2674441
699,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,60,90.00000000000001]",LU,q,603a293ee62ae15da2674441
700,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,75,75]",RD,m,603a293ee62ae15da2674441
701,34,HMaze,"[60,90.00000000000001,75,75,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
702,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001]",LU,q,603a293ee62ae15da2674441
703,34,HMaze,"[45.00000000000001,105.00000000000001,45.00000000000001,105.00000000000001,60,90.00000000000001]",RD,m,603a293ee62ae15da2674441
704,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",LU,p,603a293ee62ae15da2674441
705,34,HMaze,"[60,90.00000000000001,45.00000000000001,105.00000000000001,75,75]",LU,q,603a293ee62ae15da2674441
706,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,45.00000000000001,105.00000000000001]",LD,z,603a293ee62ae15da2674441
707,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",LU,m,603a293ee62ae15da2674441
708,34,HMaze,"[75,75,75,75,45.00000000000001,105.00000000000001]",RU,p,603a293ee62ae15da2674441
709,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,75,75]",LD,z,603a293ee62ae15da2674441
710,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,75,75]",LD,z,603a293ee62ae15da2674441
711,34,HMaze,"[45.00000000000001,105.00000000000001,60,90.00000000000001,60,90.00000000000001]",LU,q,603a293ee62ae15da2674441
712,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,45.00000000000001,105.00000000000001]",RD,m,603a293ee62ae15da2674441
713,34,HMaze,"[75,75,60,90.00000000000001,60,90.00000000000001]",LU,p,603a293ee62ae15da2674441
714,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,45.00000000000001,105.00000000000001]",LU,z,603a293ee62ae15da2674441
715,34,HMaze,"[45.00000000000001,105.00000000000001,75,75,75,75]",RD,m,603a293ee62ae15da2674441
716,34,HMaze,"[60,90.00000000000001,60,90.00000000000001,45.00000000000001,105.00000000000001]",LU,q,603a293ee62ae15da2674441
